Index,Variant,"Major area, region, country or area",Notes,Country code,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
172,Estimates,TFYR Macedonia,20,807,1254.444,1282.888,1308.539,1331.959,1353.662,1374.121,1393.765,1412.977,1432.096,1451.407,1471.139,1491.446,1512.404,1533.999,1556.15,1578.73,1601.987,1625.829,1649.396,1671.533,1691.507,1708.662,1723.445,1737.547,1753.342,1772.405,1795.556,1821.92,1849.32,1874.648,1895.727,1911.496,1922.729,1931.28,1939.913,1950.487,1964.188,1980.064,1995.338,2006.063,2009.71,2004.813,1993.08,1978.999,1968.851,1967.013,1975.207,1991.687,2013.117,2034.487,2052.129,2065.098,2074.441,2080.866,2085.728,2090.044,2093.801,2096.62,2098.769,2100.558,2102.216
173,Estimates,Western Europe,,926,142516.822,143267.961,144119.485,145018.841,145933.113,146849.006,147774.103,148735.614,149776.656,150950.072,152299.801,153841.082,155543.066,157321.4,159059.286,160669.479,162119.303,163421.976,164592.31,165662.807,166656.543,167579.242,168417.688,169155.947,169771.939,170254.916,170602.582,170836.341,170999.105,171148.056,171328.541,171556.633,171835.062,172179.052,172601.321,173110.731,173707.661,174391.41,175165.37,176031.883,176985.34,178040.27,179177.422,180316.666,181351.796,182210.732,182851.956,183305.614,183659.401,184041.154,184540.926,185191.365,185957.553,186780.486,187570.815,188264.879,188844.251,189333.367,189762.686,190179.575,190618.109
174,Estimates,Austria,,40,6937.818,6937.008,6939.536,6944.412,6951.103,6959.541,6970.153,6983.824,7001.812,7025.57,7056.28,7094.324,7138.841,7187.53,7237.199,7285.375,7330.863,7373.684,7414.024,7452.541,7489.485,7525.385,7559.317,7588.45,7609.054,7618.82,7616.5,7603.89,7585.517,7567.706,7555.154,7549.957,7551.369,7557.842,7566.601,7575.891,7584.216,7592.974,7606.57,7631.039,7670.001,7726.437,7797.197,7872.361,7938.225,7985.372,8009.345,8014.124,8009.051,8007.843,8020.262,8049.44,8091.804,8142.322,8193.157,8238.604,8277.393,8311.463,8342.129,8371.711,8401.924
175,Estimates,Belgium,,56,8628.489,8673.691,8721.192,8770.196,8820.161,8870.792,8922.069,8974.221,9027.679,9082.991,9140.563,9200.393,9261.828,9323.467,9383.443,9440.279,9493.656,9543.533,9589.107,9629.528,9664.32,9692.9,9715.673,9734.412,9751.592,9769.006,9787.576,9806.885,9825.779,9842.453,9855.747,9865.512,9872.709,9878.636,9885.088,9893.499,9903.895,9916.261,9931.873,9952.253,9978.241,10011.073,10049.941,10091.158,10129.627,10161.914,10186.767,10205.97,10222.896,10242.449,10268.38,10300.775,10338.969,10384.953,10440.977,10508.08,10587.731,10678.058,10772.572,10862.441,10941.288
176,Estimates,France,,250,41831.805,41984.627,42253.113,42593.478,42973.453,43372.283,43781.334,44203.486,44651.317,45144.083,45698.64,46319.765,46991.687,47674.457,48314.234,48873.531,49332.789,49705.054,50025.387,50346.115,50703.897,51112.808,51557.612,52010.691,52431.048,52790.52,53079.559,53312.106,53511.819,53713.206,53941.252,54203.142,54491.212,54797.571,55108.738,55414.446,55714.349,56011.191,56301.235,56580.292,56845.705,57098.001,57339.096,57569.991,57792.298,58008.958,58216.225,58418.324,58635.564,58894.671,59213.096,59600.714,60047.743,60527.64,61002.537,61444.972,61845.239,62210.877,62552.614,62888.318,63230.866
177,Estimates,Germany,,276,70093.817,70466.686,70808.157,71116.556,71395.69,71654.845,71909.248,72179.607,72490.712,72869.114,73336.145,73900.488,74551.659,75257.222,75970.694,76654.787,77301.49,77909.806,78458.043,78922.527,79287.238,79542.682,79693.451,79756.518,79757.818,79718.764,79648.401,79549.565,79431.017,79301.08,79169.102,79039.058,78921.748,78840.983,78825.702,78896.434,79056.109,79298.57,79622.101,80021.509,80487.159,81026.476,81625.161,82225.174,82750.431,83147.77,83388.93,83490.697,83500.716,83490.881,83512.459,83583.461,83685.16,83788.48,83848.844,83835.978,83740.302,83578.794,83379.538,83182.774,83017.404
178,Estimates,Liechtenstein,,438,13.757,13.942,14.135,14.342,14.572,14.829,15.115,15.429,15.767,16.128,16.504,16.894,17.298,17.722,18.17,18.647,19.156,19.691,20.235,20.765,21.266,21.726,22.153,22.562,22.984,23.435,23.926,24.444,24.963,25.447,25.869,26.221,26.514,26.768,27.009,27.259,27.523,27.797,28.089,28.404,28.745,29.114,29.512,29.934,30.373,30.824,31.287,31.758,32.227,32.676,33.093,33.475,33.821,34.141,34.445,34.74,35.028,35.308,35.582,35.851,36.12
179,Estimates,Luxembourg,,442,296.001,297.59,299.5,301.506,303.455,305.268,306.946,308.565,310.262,312.218,314.588,317.444,320.707,324.129,327.363,330.166,332.423,334.233,335.833,337.566,339.676,342.228,345.113,348.179,351.196,353.991,356.569,358.968,361.084,362.797,364.049,364.784,365.103,365.306,365.8,366.888,368.665,371.082,374.12,377.711,381.79,386.358,391.403,396.811,402.435,408.152,414.004,419.979,425.834,431.268,436.111,440.137,443.524,446.996,451.548,457.847,466.209,476.294,487.31,498.116,507.885
180,Estimates,Monaco,,492,20,19.378,19.077,19.053,19.264,19.658,20.184,20.785,21.4,21.973,22.454,22.812,23.042,23.169,23.237,23.283,23.304,23.297,23.296,23.348,23.484,23.722,24.052,24.44,24.835,25.201,25.521,25.809,26.086,26.391,26.746,27.165,27.629,28.098,28.514,28.836,29.048,29.169,29.238,29.313,29.438,29.626,29.864,30.138,30.423,30.7,30.971,31.242,31.517,31.795,32.081,32.366,32.653,32.968,33.346,33.808,34.369,35.013,35.686,36.314,36.845
181,Estimates,Netherlands,,528,10027.047,10148.756,10275.817,10407.311,10542.53,10680.98,10822.39,10966.704,11114.035,11264.598,11418.507,11575.551,11735.004,11895.544,12055.481,12213.453,12368.711,12520.997,12670.027,12815.698,12957.82,13096.157,13230.205,13359.227,13482.361,13599.001,13709.285,13813.458,13911.257,14002.398,14087.014,14164.995,14237.409,14307.057,14377.594,14451.798,14530.414,14613.206,14700.683,14793.094,14890.341,14993.19,15101.062,15210.799,15318.124,15420,15514.794,15603.344,15688.091,15772.758,15859.863,15950.214,16042.368,16133.907,16221.364,16302.242,16375.813,16442.848,16504.193,16561.282,16615.243
182,Estimates,Switzerland,,756,4668.088,4726.283,4788.958,4851.987,4912.885,4970.81,5026.664,5082.993,5143.672,5213.397,5296.12,5393.411,5503,5618.16,5729.465,5829.958,5916.911,5991.681,6056.358,6114.719,6169.357,6221.634,6270.112,6311.468,6341.051,6356.178,6355.245,6341.216,6321.583,6306.578,6303.608,6315.799,6341.369,6376.791,6416.275,6455.68,6493.442,6531.16,6571.461,6618.268,6673.92,6739.995,6814.186,6890.3,6959.86,7017.042,7059.633,7090.176,7113.505,7136.813,7165.581,7200.783,7241.511,7289.079,7344.597,7408.608,7482.167,7564.712,7653.062,7742.768,7830.534
183,Estimates,LATIN AMERICA AND THE CARIBBEAN,,904,167869.365,172396.601,177134.116,182041.744,187092.156,192270.8,197576.711,203021.706,208628.217,214425.518,220438.599,226676.297,233120.849,239723.472,246416.949,253152.873,259910.999,266703.989,273556.534,280508.469,287588.24,294797.246,302122.391,309560.148,317103.842,324745.994,332486.364,340319.083,348223.695,356174.078,364150.417,372142.12,380149.506,388177.178,396234.953,404329.113,412454.963,420605.087,428779.665,436979.539,445202.65,453442.003,461687.28,469928.012,478151.893,486345.237,494505.187,502618.122,510646.746,518544.536,526278.228,533837.563,541230.751,548467.705,555566.746,562546.289,569400.04,576136.312,582806.225,589476.128,596191.445
184,Estimates,Caribbean,,915,17091.12,17410.908,17750.033,18100.147,18455.737,18814.1,19175.554,19543.224,19922.59,20320.622,20743.317,21193.055,21666.266,22152.452,22636.985,23109.421,23564.925,24006.463,24440.747,24878.222,25326.032,25786.758,26256.621,26728.846,27193.735,27644.617,28079.178,28500.58,28914.318,29328.494,29749.137,30177.461,30612.043,31053.03,31499.936,31952.082,32409.609,32871.981,33336.798,33800.911,34261.657,34718.069,35169.519,35614.12,36049.827,36475.122,36888.758,37290.551,37681.375,38062.742,38435.728,38801.173,39158.575,39506.186,39841.535,40163.284,40470.336,40764.477,41050.722,41335.878,41624.752
185,Estimates,Anguilla,,660,5.121,5.297,5.438,5.549,5.635,5.697,5.743,5.777,5.805,5.831,5.863,5.901,5.948,6.001,6.057,6.114,6.171,6.228,6.287,6.344,6.4,6.454,6.506,6.554,6.596,6.63,6.661,6.691,6.712,6.715,6.698,6.652,6.587,6.537,6.551,6.662,6.883,7.198,7.576,7.966,8.334,8.668,8.979,9.266,9.54,9.807,10.063,10.305,10.545,10.797,11.071,11.371,11.693,12.023,12.342,12.637,12.903,13.145,13.365,13.571,13.768
186,Estimates,Antigua and Barbuda,,28,46.301,48.306,49.887,51.092,51.979,52.611,53.062,53.411,53.744,54.143,54.681,55.403,56.311,57.368,58.5,59.653,60.818,62.002,63.176,64.307,65.369,66.338,67.205,67.972,68.655,69.253,69.782,70.223,70.508,70.553,70.301,69.75,68.95,67.958,66.863,65.744,64.605,63.484,62.538,61.967,61.906,62.412,63.434,64.868,66.55,68.349,70.245,72.232,74.206,76.041,77.648,78.972,80.03,80.904,81.718,82.565,83.467,84.397,85.349,86.3,87.233
187,Estimates,Aruba,,533,38.066,38.263,38.965,40.149,41.763,43.727,45.933,48.242,50.499,52.535,54.208,55.435,56.226,56.697,57.029,57.36,57.712,58.049,58.385,58.724,59.065,59.438,59.849,60.239,60.525,60.655,60.589,60.366,60.106,59.978,60.096,60.567,61.344,62.204,62.831,63.028,62.644,61.835,61.077,61.032,62.148,64.623,68.235,72.498,76.7,80.326,83.195,85.447,87.276,89.004,90.858,92.894,94.995,97.015,98.742,100.031,100.83,101.219,101.344,101.418,101.597
188,Estimates,Bahamas,,44,79.088,79.984,81.428,83.371,85.776,88.619,91.893,95.604,99.767,104.406,109.526,115.108,121.083,127.331,133.697,140.049,146.364,152.607,158.629,164.25,169.356,173.867,177.844,181.489,185.097,188.882,192.905,197.118,201.511,206.038,210.66,215.404,220.274,225.184,230.014,234.684,239.135,243.397,247.585,251.863,256.338,261.102,266.097,271.105,275.82,280.05,283.678,286.845,289.926,293.442,297.759,303.005,309.039,315.624,322.4,329.088,335.622,342.049,348.34,354.492,360.498
189,Estimates,Barbados,,52,210.995,215.685,219.607,222.772,225.223,227.03,228.297,229.153,229.758,230.276,230.858,231.599,232.514,233.52,234.478,235.294,235.936,236.466,236.997,237.68,238.616,239.864,241.367,242.971,244.453,245.663,246.536,247.136,247.592,248.095,248.784,249.696,250.78,251.979,253.193,254.354,255.45,256.5,257.497,258.443,259.336,260.175,260.963,261.714,262.441,263.165,263.884,264.606,265.37,266.22,267.19,268.296,269.524,270.844,272.205,273.568,274.923,276.277,277.634,279.006,280.396
190,Estimates,British Virgin Islands,,92,7.441,7.509,7.561,7.605,7.645,7.685,7.73,7.785,7.852,7.935,8.036,8.157,8.298,8.455,8.628,8.813,9.009,9.214,9.422,9.62,9.802,9.969,10.125,10.263,10.38,10.476,10.544,10.596,10.663,10.788,11.003,11.316,11.715,12.192,12.729,13.308,13.932,14.595,15.265,15.896,16.459,16.937,17.343,17.7,18.051,18.425,18.834,19.27,19.726,20.186,20.643,21.084,21.518,21.982,22.522,23.169,23.942,24.815,25.716,26.542,27.223
191,Estimates,Caribbean Netherlands,21,535,7.123,7.295,7.428,7.529,7.607,7.669,7.725,7.784,7.857,7.952,8.076,8.235,8.427,8.646,8.883,9.13,9.384,9.645,9.902,10.143,10.359,10.548,10.71,10.845,10.95,11.027,11.073,11.093,11.106,11.136,11.203,11.317,11.472,11.656,11.846,12.027,12.184,12.327,12.485,12.705,13.014,13.432,13.935,14.446,14.861,15.106,15.158,15.051,14.838,14.596,14.39,14.225,14.097,14.052,14.142,14.402,14.855,15.482,16.211,16.947,17.616
192,Estimates,Cayman Islands,,136,6.413,6.269,6.245,6.319,6.47,6.676,6.918,7.178,7.432,7.667,7.867,8.026,8.142,8.228,8.299,8.371,8.442,8.518,8.632,8.831,9.144,9.583,10.137,10.785,11.494,12.238,13.02,13.84,14.663,15.447,16.164,16.795,17.357,17.911,18.543,19.315,20.254,21.343,22.539,23.776,25.009,26.211,27.402,28.652,30.055,31.672,33.535,35.596,37.742,39.81,41.685,43.317,44.742,46.032,47.299,48.623,50.026,51.472,52.912,54.275,55.509
193,Estimates,Cuba,,192,5919.997,6051.282,6180.021,6304.515,6424.164,6539.464,6652.083,6764.786,6881.208,7005.486,7141.13,7289.83,7450.405,7618.358,7787.144,7951.916,8110.405,8263.513,8413.282,8563.13,8715.054,8869.924,9025.344,9176.167,9315.458,9438.366,9543.798,9633.669,9710.009,9776.117,9835.085,9886.228,9930.589,9975.082,10028.578,10097.02,10183.69,10285.92,10396.268,10503.898,10600.841,10684.831,10757.891,10821.551,10878.823,10932.013,10980.758,11024.249,11063.917,11101.58,11138.416,11175.465,11212.125,11245.926,11273.363,11292.078,11301.1,11301.674,11296.355,11288.826,11281.768
194,Estimates,Curaçao,,531,100.184,104.566,108.285,111.501,114.347,116.918,119.28,121.465,123.48,125.309,126.939,128.379,129.681,130.95,132.319,133.876,135.654,137.614,139.674,141.714,143.635,145.449,147.154,148.619,149.686,150.258,150.244,149.714,148.936,148.277,147.995,148.207,148.813,149.584,150.184,150.375,150.059,149.328,148.359,147.415,146.674,146.238,146.016,145.762,145.128,143.886,141.98,139.568,136.895,134.312,132.101,130.292,128.889,128.116,128.233,129.398,131.709,135.05,139.095,143.385,147.56
195,Estimates,Dominica,,212,51.101,51.706,52.298,52.945,53.69,54.557,55.545,56.631,57.775,58.92,60.016,61.035,61.984,62.92,63.921,65.038,66.305,67.682,69.042,70.212,71.076,71.566,71.737,71.745,71.811,72.091,72.648,73.411,74.239,74.923,75.313,75.376,75.168,74.75,74.215,73.64,73.025,72.368,71.743,71.242,70.928,70.849,70.978,71.205,71.372,71.367,71.146,70.756,70.295,69.902,69.679,69.66,69.806,70.058,70.325,70.542,70.69,70.795,70.883,70.996,71.167
196,Estimates,Dominican Republic,,214,2380.116,2453.292,2531.85,2615.349,2703.399,2795.66,2891.849,2991.731,3095.12,3201.859,3311.788,3424.702,3540.319,3658.264,3778.11,3899.504,4022.212,4146.104,4271.065,4397.027,4523.917,4651.703,4780.283,4909.454,5038.976,5168.72,5298.53,5428.547,5559.298,5691.517,5825.715,5962.066,6100.385,6240.38,6381.602,6523.696,6666.429,6809.797,6953.918,7099.011,7245.127,7392.389,7540.421,7688.196,7834.359,7977.966,8118.57,8256.496,8392.534,8527.881,8663.421,8799.298,8935.261,9071.318,9207.389,9343.362,9479.269,9615.015,9750.195,9884.265,10016.797
197,Estimates,Grenada,,308,76.676,76.626,77.135,78.103,79.432,81.028,82.797,84.647,86.495,88.256,89.861,91.26,92.424,93.354,94.066,94.579,94.878,94.962,94.875,94.682,94.43,94.18,93.937,93.629,93.151,92.453,91.435,90.187,89.07,88.571,89.004,90.575,93.091,95.981,98.44,99.907,100.146,99.381,98.063,96.871,96.286,96.455,97.201,98.302,99.403,100.253,100.796,101.125,101.302,101.441,101.62,101.849,102.099,102.369,102.655,102.951,103.26,103.586,103.932,104.296,104.677
198,Estimates,Guadeloupe,22,312,209.999,213.055,217.248,222.551,228.874,236.061,243.886,252.057,260.232,268.044,275.169,281.412,286.768,291.459,295.84,300.17,304.493,308.691,312.661,316.246,319.329,321.989,324.287,326.081,327.184,327.525,326.975,325.75,324.558,324.341,325.763,329.071,334.029,340.205,346.933,353.694,360.418,367.161,373.672,379.671,384.979,389.426,393.07,396.253,399.474,403.085,407.199,411.694,416.4,421.046,425.436,429.53,433.39,437.037,440.52,443.875,447.101,450.18,453.115,455.91,458.57
199,Estimates,Haiti,,332,3221.277,3275.97,3332.684,3391.562,3452.713,3516.213,3582.104,3650.396,3721.064,3794.054,3869.288,3946.666,4026.076,4107.392,4190.472,4275.135,4361.648,4449.858,4538.688,4626.727,4713.134,4797.534,4880.74,4964.593,5051.633,5143.815,5241.51,5344.538,5453.582,5569.289,5691.941,5821.974,5958.87,6100.718,6244.898,6389.424,6533.556,6677.487,6821.3,6965.413,7110.116,7255.042,7399.862,7544.982,7691.001,7838.241,7986.858,8136.372,8285.69,8433.339,8578.234,8720.247,8859.635,8996.229,9129.933,9260.879,9388.642,9513.714,9638.255,9765.153,9896.4
200,Estimates,Jamaica,,388,1402.896,1436.716,1468.078,1496.184,1520.69,1541.711,1559.845,1576.144,1592.036,1609.17,1628.997,1652.304,1678.82,1707.039,1734.711,1760.27,1783.106,1803.91,1823.969,1845.174,1868.826,1895.521,1924.665,1954.952,1984.486,2011.974,2036.6,2058.951,2080.802,2104.697,2132.281,2164.508,2200.299,2236.806,2270.037,2297.237,2317.337,2331.538,2342.132,2352.519,2365.211,2380.807,2398.663,2418.542,2439.839,2462.051,2485.23,2509.439,2534.127,2558.579,2582.219,2604.946,2626.716,2647.116,2665.68,2682.149,2696.227,2708.152,2718.862,2729.66,2741.485
201,Estimates,Martinique,,474,222.001,224.418,228.268,233.265,239.147,245.679,252.652,259.881,267.208,274.496,281.625,288.483,294.964,300.958,306.37,311.129,315.175,318.502,321.181,323.323,325.017,326.338,327.304,327.897,328.073,327.841,327.172,326.2,325.293,324.933,325.459,327,329.449,332.61,336.173,339.886,343.74,347.743,351.687,355.314,358.458,360.986,362.963,364.667,366.497,368.736,371.466,374.573,377.901,381.211,384.317,387.199,389.888,392.323,394.441,396.206,397.576,398.579,399.343,400.042,400.81
202,Estimates,Montserrat,,500,13.521,14.123,14.489,14.627,14.552,14.297,13.902,13.421,12.918,12.459,12.102,11.882,11.798,11.806,11.837,11.842,11.809,11.758,11.698,11.65,11.629,11.633,11.655,11.689,11.733,11.78,11.832,11.885,11.928,11.943,11.919,11.85,11.743,11.607,11.464,11.325,11.183,11.031,10.891,10.788,10.734,10.763,10.856,10.892,10.717,10.232,9.375,8.217,6.936,5.788,4.956,4.505,4.377,4.474,4.645,4.777,4.846,4.884,4.901,4.918,4.953
203,Estimates,Puerto Rico,,630,2218,2209.692,2212.098,2221.013,2233.406,2247.415,2262.416,2278.956,2298.566,2323.454,2355.57,2395.612,2442.157,2491.284,2537.637,2577.53,2609.261,2634.348,2656.275,2680.19,2709.813,2745.952,2787.351,2833.147,2881.783,2931.932,2983.63,3036.799,3089.805,3140.6,3187.704,3230.497,3269.287,3304.717,3337.89,3369.714,3400.048,3428.846,3457.232,3486.638,3517.984,3551.582,3586.848,3622.652,3657.368,3689.649,3719.446,3746.634,3769.718,3786.884,3796.981,3799.358,3794.728,3785.058,3773.147,3761.143,3749.763,3738.829,3728.531,3718.812,3709.671
204,Estimates,Saint Kitts and Nevis,,659,46.054,46.139,46.495,47.051,47.739,48.494,49.253,49.955,50.546,50.973,51.197,51.195,50.966,50.533,49.934,49.211,48.355,47.383,46.399,45.534,44.882,44.49,44.328,44.314,44.327,44.278,44.142,43.946,43.704,43.45,43.205,42.978,42.761,42.539,42.294,42.017,41.697,41.353,41.045,40.854,40.833,41.009,41.36,41.836,42.363,42.888,43.391,43.885,44.391,44.938,45.544,46.214,46.934,47.679,48.421,49.139,49.823,50.478,51.11,51.731,52.352
205,Estimates,Saint Lucia,,662,82.783,83.875,84.763,85.493,86.108,86.655,87.178,87.722,88.331,89.047,89.901,90.913,92.086,93.397,94.813,96.303,97.877,99.526,101.181,102.747,104.162,105.389,106.458,107.461,108.534,109.77,111.211,112.826,114.551,116.292,117.984,119.593,121.15,122.738,124.468,126.416,128.62,131.032,133.532,135.954,138.18,140.159,141.934,143.592,145.262,147.04,148.962,150.994,153.066,155.073,156.949,158.65,160.217,161.766,163.46,165.407,167.658,170.149,172.734,175.2,177.397
206,Estimates,Saint Vincent and the Grenadines,,670,67,68.067,69.27,70.594,72.022,73.528,75.081,76.642,78.168,79.616,80.948,82.144,83.206,84.167,85.076,85.972,86.86,87.736,88.615,89.518,90.457,91.44,92.465,93.516,94.572,95.614,96.639,97.649,98.634,99.589,100.506,101.378,102.202,102.985,103.742,104.477,105.197,105.892,106.533,107.081,107.509,107.811,108.001,108.097,108.129,108.122,108.078,108.001,107.923,107.879,107.897,107.989,108.15,108.353,108.562,108.749,108.908,109.045,109.158,109.249,109.316
207,Estimates,Sint Maarten (Dutch part),,534,1.497,1.664,1.799,1.912,2.013,2.11,2.211,2.326,2.463,2.629,2.834,3.08,3.369,3.699,4.065,4.464,4.896,5.362,5.852,6.355,6.862,7.373,7.894,8.428,8.978,9.553,10.155,10.794,11.483,12.246,13.098,14.03,15.046,16.186,17.504,19.027,20.753,22.639,24.622,26.617,28.546,30.438,32.269,33.846,34.92,35.34,34.99,33.99,32.722,31.715,31.347,31.763,32.837,34.349,35.953,37.395,38.618,39.697,40.664,41.589,42.519
208,Estimates,Trinidad and Tobago,,780,645.628,658.83,675.742,695.467,717.161,740.036,763.355,786.438,808.663,829.489,848.481,865.356,880.019,892.571,903.272,912.419,919.902,925.918,931.466,937.846,945.996,956.364,968.742,982.594,997.052,1011.487,1025.655,1039.757,1054.109,1069.199,1085.308,1102.562,1120.61,1138.673,1155.701,1170.935,1184.053,1195.243,1204.89,1213.625,1221.904,1229.906,1237.486,1244.41,1250.316,1255.001,1258.365,1260.677,1262.544,1264.781,1267.98,1272.347,1277.723,1283.868,1290.379,1296.933,1303.478,1310.04,1316.449,1322.518,1328.095
209,Estimates,Turks and Caicos Islands,,796,5.047,4.984,4.977,5.016,5.094,5.198,5.318,5.442,5.558,5.656,5.724,5.76,5.762,5.741,5.705,5.669,5.629,5.589,5.563,5.573,5.632,5.75,5.924,6.132,6.346,6.546,6.723,6.886,7.057,7.262,7.525,7.855,8.245,8.671,9.097,9.502,9.873,10.224,10.588,11.019,11.55,12.205,12.97,13.793,14.597,15.334,15.967,16.527,17.114,17.866,18.876,20.186,21.74,23.412,25.025,26.45,27.642,28.638,29.481,30.247,30.993
210,Estimates,United States Virgin Islands,,850,26.795,27.295,27.974,28.613,29.088,29.362,29.498,29.65,30.045,30.96,32.632,35.178,38.513,42.314,46.122,49.61,52.624,55.278,57.831,60.675,64.07,68.102,72.61,77.31,81.802,85.79,89.169,92.008,94.399,96.498,98.423,100.216,101.827,103.177,104.146,104.668,104.698,104.319,103.761,103.333,103.253,103.613,104.342,105.293,106.241,107.018,107.589,108.002,108.271,108.431,108.511,108.511,108.422,108.259,108.034,107.768,107.458,107.116,106.788,106.53,106.382
211,Estimates,Central America,,916,38318.305,39388.965,40534.484,41749.943,43031.039,44374.063,45775.925,47234.134,48746.761,50312.35,51929.689,53597.549,55314.475,57078.696,58888.361,60742.374,62636.363,64570.252,66552.124,68593.365,70700.328,72873.04,75102.732,77375.627,79673.241,81979.788,84294.421,86613.768,88917.066,91179.017,93383.642,95522.128,97604.651,99658.52,101722.592,103826.868,105974.666,108162.521,110404.726,112716.651,115105.92,117579.422,120125.751,122710.559,125286.778,127818.077,130296.681,132725.203,135091.215,137383.246,139596.051,141720.98,143766.141,145764.858,147763.083,149795.306,151871.102,153985.127,156138.208,158326.683,160545.996
212,Estimates,Belize,,84,68.918,71.243,73.428,75.554,77.686,79.872,82.14,84.503,86.956,89.483,92.068,94.701,97.389,100.166,103.07,106.121,109.344,112.699,116.061,119.26,122.179,124.792,127.148,129.294,131.306,133.261,135.145,136.991,138.972,141.308,144.151,147.566,151.498,155.82,160.342,164.916,169.547,174.25,178.906,183.368,187.552,191.368,194.894,198.42,202.348,206.962,212.375,218.484,225.083,231.86,238.586,245.198,251.766,258.346,265.04,271.92,278.985,286.196,293.544,301.016,308.595
213,Estimates,Costa Rica,,188,966.015,994.199,1025.174,1058.283,1093.064,1129.238,1166.731,1205.656,1246.282,1288.978,1334.044,1381.532,1431.088,1481.89,1532.828,1583.078,1632.5,1681.241,1729.135,1776.076,1822.106,1867.044,1911.212,1955.79,2002.358,2052.076,2105.377,2162.047,2221.8,2284.076,2348.427,2414.832,2483.355,2553.714,2625.561,2698.616,2772.823,2848.141,2924.348,3001.196,3078.551,3155.979,3233.568,3312.307,3393.575,3478.197,3566.605,3658.02,3750.585,3841.734,3929.588,4013.488,4093.84,4171.145,4246.336,4320.13,4392.493,4463.226,4532.711,4601.424,4669.685
214,Estimates,El Salvador,,222,2199.897,2237.015,2279.665,2326.855,2377.942,2432.629,2490.991,2553.45,2620.712,2693.649,2772.97,2858.859,2950.666,3046.771,3144.962,3243.557,3341.712,3439.514,3537.318,3635.882,3735.62,3836.433,3937.583,4038.088,4136.679,4232.375,4324.952,4414.427,4500.401,4582.494,4660.556,4734.486,4804.671,4872.098,4938.109,5003.828,5068.961,5133.598,5199.613,5269.378,5344.226,5425.293,5511.138,5597.322,5677.743,5748.013,5806.75,5855.226,5895.018,5928.809,5958.794,5985.299,6008.308,6029.366,6050.297,6072.538,6096.692,6122.952,6151.776,6183.484,6218.195
215,Estimates,Guatemala,,320,3146.073,3237.979,3331.086,3425.531,3521.478,3619.111,3718.642,3820.307,3924.356,4031.052,4140.636,4253.298,4369.153,4488.229,4610.494,4735.961,4864.495,4996.199,5131.566,5271.25,5415.616,5565.101,5719.315,5876.798,6035.549,6194.218,6352.074,6509.758,6668.975,6832.183,7001.101,7176.504,7357.73,7543.343,7731.21,7919.874,8108.903,8299.07,8491.594,8688.24,8890.329,9098.613,9312.915,9532.55,9756.398,9983.861,10214.623,10449.636,10691.09,10941.913,11204.183,11478.984,11765.738,12062.835,12367.8,12678.919,12995.374,13317.931,13648.307,13988.988,14341.576
216,Estimates,Honduras,,340,1487.235,1524.974,1568.424,1615.739,1665.566,1717.045,1769.834,1824.081,1880.356,1939.516,2002.333,2069.085,2139.208,2211.144,2282.764,2352.637,2420.234,2486.288,2552.2,2620.014,2691.309,2766.445,2845.261,2928.191,3015.607,3107.735,3204.88,3306.985,3413.422,3523.279,3635.862,3750.85,3868.314,3988.404,4111.424,4237.518,4366.493,4497.954,4631.575,4766.961,4903.694,5041.781,5180.884,5319.841,5457.189,5591.935,5723.639,5852.719,5980.152,6107.385,6235.561,6365.04,6495.801,6628.171,6762.426,6898.825,7037.428,7178.436,7322.368,7469.844,7621.204
217,Estimates,Mexico,,484,28295.514,29110.055,29980.057,30903.977,31879.91,32905.586,33978.33,35095.102,36252.614,37447.517,38676.974,39939.271,41234.35,42564.038,43931.398,45338.827,46783.542,48264.496,49787.609,51360.846,52988.138,54669.034,56395.803,58155.59,59931.341,61708.369,63486.196,65261.295,67012.869,68715.443,70353.013,71916.281,73415.735,74880.326,76351.106,77859.344,79410.218,80999.175,82635.332,84326.921,86077.004,87890.094,89757.916,91653.826,93541.577,95392.647,97201.533,98968.558,100678.867,102316.781,103873.607,105339.877,106723.661,108056.312,109381.55,110731.826,112116.694,113529.819,114968.039,116422.752,117886.404
218,Estimates,Nicaragua,,558,1294.993,1331.821,1371.605,1414.314,1459.826,1507.937,1558.347,1610.669,1664.454,1719.222,1774.574,1830.304,1886.504,1943.602,2002.244,2062.932,2125.773,2190.718,2257.923,2327.542,2399.677,2474.312,2551.425,2631.065,2713.287,2798.048,2885.281,2974.713,3065.82,3157.93,3250.47,3343.536,3437.017,3529.935,3621.067,3709.708,3794.923,3877.325,3959.636,4045.623,4137.788,4237.154,4342.319,4450.371,4557.125,4659.458,4756.631,4849.272,4937.32,5021.079,5100.92,5176.685,5248.577,5317.878,5386.299,5455.219,5524.927,5595.533,5667.983,5743.329,5822.209
